energy-kcal_value,fat_value,saturated-fat_value,carbohydrates_value,sugars_value,proteins_value,salt_value,sodium_value,energy_value,off:nutriscore_score,off:ecoscore_score,cluster,code
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8437012599024
331.0,4.6,0.9,60.1,0.0,12.3,0.0,0.0,331.0,-1.0,25.0,2,7503025742007
374.0,7.0,1.95,60.0,1.25,16.0,11.37,4.548,374.0,0.0,45.5032693093584,2,8113061809313
92.0,4.3,2.4,11.0,0.7,1.7,0.76,0.304,92.0,4.0,45.5032693093584,4,8410300357964
334.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,334.0,-1.0,45.5032693093584,2,8410069010445
337.0,2.1,0.5,61.0,2.1,13.0,0.74,0.296,337.0,2.0,77.0,2,8480012009796
385.0,3.3,1.6,79.0,29.0,8.0,0.1,0.04,385.0,11.0,45.5032693093584,0,8436551865447
364.0,1.7,0.3,76.0,0.1,9.3,0.1,0.04,364.0,-1.0,40.0,2,8435173006733
370.0,1.9,0.27,13.8,0.0,75.0,0.03,0.012,370.0,-1.0,45.5032693093584,1,8426633001962
444.0,30.5,0.4,37.4,0.4,22.3,0.0,0.0,444.0,-5.0,30.0,2,8425402363331
341.0,0.6,0.2,76.7,0.1,7.1,0.0,0.0,341.0,0.0,45.5032693093584,2,8410169020382
346.0,20.0,9.1,37.0,1.0,2.5,0.98,0.392,1444.0,13.0,32.0,0,3392590204294
385.0,1.5,0.4,82.0,17.0,9.4,1.1,0.44,385.0,11.0,25.0,0,8435382818523
357.0,3.4,0.7,66.0,3.4,14.0,0.0,0.0,357.0,-1.0,45.5032693093584,2,8422584088144
355.0,7.0,0.6,60.0,2.8,13.0,0.01,0.004,355.0,-1.0,18.0,2,8437014376579
354.0,2.0,0.4,70.0,3.6,13.0,0.1,0.04,354.0,-1.0,45.5032693093584,2,8422410264513
109.0,2.8,0.7,15.0,7.0,3.2,0.04,0.016,109.0,1.0,45.5032693093584,4,8413567031554
670.0,55.0,8.0,8.0,0.0,28.0,0.0,0.0,670.0,15.0,30.0,1,5283000600073
389.0,2.2,0.5,79.3,0.2,12.0,0.5,0.2,389.0,1.0,58.0,2,8001860250569
828.0,92.0,9.4,0.0,0.0,0.0,0.0,0.0,828.0,11.0,23.0,1,3760159103638
397.0,4.0,0.7,82.4,42.8,6.6,0.28,0.112,397.0,12.0,45.5032693093584,0,8414458000192
342.0,0.8,0.0,75.0,0.0,7.9,0.0,0.0,342.0,0.0,12.0,2,8410184037198
348.0,1.1,0.2,77.0,0.0,6.8,0.0,0.0,348.0,0.0,12.0,2,8480010189568
387.0,5.0,0.78,74.9,2.0,8.5,0.53,0.212,387.0,1.0,45.5032693093584,2,8425093031014
391.0,1.5,0.71,85.5,0.3,7.7,0.5,0.2,391.0,0.0,58.0,2,8435037840688
355.0,2.1,1.4,69.9,3.0,12.1,0.1,0.04,355.0,0.0,45.5032693093584,2,8413585014829
306.0,28.0,11.0,0.0,0.0,13.0,1.7,0.68,1266.0,20.0,19.0,1,8431876268751
379.0,2.7,0.6,79.0,0.6,8.4,0.51,0.204,379.0,1.0,43.0,2,8480010193077
361.0,1.9,0.4,69.4,1.7,14.7,0.0,0.0,361.0,-1.0,45.5032693093584,2,4024297061601
456.0,18.0,11.0,64.0,22.0,7.0,5.0,2.0,456.0,29.0,43.0,0,8480012026915
470.0,20.0,4.7,60.7,26.1,8.2,0.68,0.272,470.0,12.0,39.0,0,8410076600936
333.0,2.0,1.8769132209561203,55.75208659200276,7.01385520495312,7.1,6.061229070705468,2.4244916282821873,333.0,2.9960358497069977,20.0,2,8437016561058
349.0,1.5,0.3,70.0,2.9,12.0,0.03,0.012,349.0,-4.0,45.5032693093584,2,8480024776051
393.0,24.0,13.0,38.0,2.8,5.8,0.55,0.22,393.0,16.0,45.5032693093584,1,8480010242751
381.0,3.17,0.75,73.45,1.21,9.83,0.22,0.088,381.0,-1.0,25.0,2,8420480003513
372.0,6.5,1.4,47.0,1.9,28.0,0.05,0.02,372.0,0.0,25.0,2,5600499544310
384.0,2.5,2.1,80.5,2.1,7.7,1.2,0.48,384.0,11.0,58.0,2,8423648000140
388.0,1.5,0.36,80.8,3.15,12.9,0.03,0.012,388.0,-1.0,45.5032693093584,2,8422650001305
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8436545620946
355.0,2.1,1.4,69.9,3.0,12.1,0.1,0.04,355.0,0.0,45.5032693093584,2,8413585016175
372.0,1.6,0.1,78.0,5.3,3.6,2.3,0.92,372.0,10.0,40.0,2,8435173010037
348.0,2.9,0.59,65.6,2.9,11.4,0.01,0.004,348.0,-1.0,77.0,2,8420813193997
354.0,0.7,0.2,79.0,0.5,7.7,0.04,0.016,354.0,0.0,12.0,2,8435311100095
389.0,6.9,1.4,68.0,1.0,12.0,0.39,0.156,389.0,1.0,45.5032693093584,2,5060326276812
82.0,1.4,0.4,14.0,6.7,2.5,0.8,0.32,82.0,-1.0,71.0,4,8423653182435
268.0,8.5,2.7,36.0,4.7,9.2,1.1,0.44,268.0,5.0,45.5032693093584,2,8480024769077
349.0,1.5,0.3,70.0,2.9,12.0,0.028,0.0112,349.0,-1.0,45.5032693093584,2,8410693800931
369.0,1.7,0.6,76.0,25.0,8.4,0.44,0.176,369.0,5.0,25.0,0,5000243798783
492.0,21.6,12.8,67.7,17.0,5.7,0.02,0.008,492.0,19.0,58.0,0,8435037840589
388.0,4.7,0.7,78.9,2.3,7.7,0.2,0.08,388.0,0.0,45.5032693093584,2,8411285100576
351.0,1.5,0.1,75.0,2.0,12.0,0.05,0.02,351.0,-1.0,45.5032693093584,2,8436551869049
385.0,1.1,0.22,87.2,29.1,5.4,0.02,0.008,385.0,7.0,25.0,0,8430094056324
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,45.5032693093584,2,8422410786671
344.0,1.3,0.3,72.0,2.0,9.5,0.02,0.008,1458.0,-1.0,77.0,2,8426213001214
350.0,3.2,0.6,65.9,1.2,12.9,0.0006,0.00024,1482.0,-4.0,79.0,2,8422584048995
355.0,7.5,1.3,47.9,1.2,15.7,0.1,0.04,1490.0,-5.0,79.0,2,8426633352033
572.0,56.0,7.0,18.0,0.0,16.0,0.1,0.04,572.0,13.0,30.0,1,8436042309788
475.0,23.0,13.0,61.0,27.0,6.3,0.13,0.052,475.0,20.0,58.0,0,8437009712733
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,2993190001453
470.0,40.0,3.0,30.0,1.9,20.0,0.06,0.024,470.0,2.0,29.0,1,8426633700261
77.0,1.7,0.4,12.0,7.4,2.4,0.4,0.16,77.0,-4.0,71.0,4,8480010184525
339.0,0.8,0.1,71.0,1.2,11.0,0.01,0.004,339.0,-1.0,91.0,2,8437000623847
337.0,4.73,0.72,82.6,0.0,6.2,35.2,14.08,337.0,14.0,45.5032693093584,2,8412229000624
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,13.0,2,8423903034767
89.0,2.4,0.5,12.0,4.9,2.9,0.43,0.172,89.0,-3.0,71.0,4,8426765487054
361.0,2.9,0.6,74.0,1.0,8.0,0.0,0.0,361.0,0.0,-2.0,2,8436012944124
350.0,5.6,0.7,57.0,5.0,14.0,6.061229070705468,2.4244916282821873,350.0,2.9960358497069977,18.0,2,8411041011634
342.0,5.2,2.15,56.4,17.35,9.48,0.055,0.022,342.0,4.0,61.0,2,8422584016048
160.0,10.0,1.0,14.0,0.0,5.0,0.0,0.0,160.0,-2.0,18.0,4,104601234567893
351.0,0.0,0.0,79.3,0.0,7.2,1.5,0.6,351.0,6.0,12.0,2,8420671400107
9.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,9.0,0.0,45.5032693093584,4,609728699604
346.0,0.9,0.3,74.0,0.1,8.8,0.0,0.0,346.0,-1.0,-2.0,2,8410184027212
353.0,2.1,0.4,78.3,9.0,5.4,0.1,0.04,353.0,2.0,75.0,2,5605786000678
296.0,5.9,1.1,51.0,4.7,7.9,1.1,0.44,296.0,1.0,43.0,2,8436002420928
72.0,1.6,0.4,11.2,5.7,2.9,0.6,0.24,72.0,-3.0,99.0,4,8480024739964
344.0,2.0,0.5,68.0,3.5,12.0,0.0,0.0,344.0,-1.0,45.5032693093584,2,8410069016867
348.0,2.0,0.5,71.0,2.0,9.0,0.38,0.152,348.0,-5.0,77.0,2,8430803000990
344.0,1.3,0.3,72.0,2.0,9.5,0.02,0.008,344.0,-1.0,77.0,2,8480010189513
361.0,2.9,0.57,75.7,1.15,6.7,0.49,0.196,361.0,2.0,75.0,2,8426967050735
351.0,0.8,0.3,79.0,0.1,7.0,0.1,0.04,351.0,0.0,12.0,2,8436568452524
350.0,2.7,0.9,67.0,3.5,13.0,0.13,0.052,350.0,-1.0,45.5032693093584,2,8480012025987
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,45.5032693093584,2,8422823120161
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,38.0,2,8435037840152
156.0,2.5,0.4,26.0,0.4,6.3,0.58,0.232,156.0,0.0,28.0,4,8410480201897
359.0,1.5,0.3,72.0,2.5,13.0,0.01,0.004,359.0,-1.0,45.5032693093584,2,8410179007496
364.0,6.9,1.2,56.0,1.3,14.0,0.0,0.0,364.0,0.0,45.5032693093584,2,8436565201002
361.0,0.6,0.1,78.0,0.3,7.4,0.01,0.004,361.0,0.0,27.0,2,8435173000663
46.0,0.8,0.1,8.3,6.3,1.4,0.07,0.028,46.0,1.0,52.0,4,8414807541659
128.0,3.5,1.1,16.0,1.3,7.4,0.5,0.2,128.0,-1.0,45.5032693093584,4,8422410189939
391.0,3.4000000953674,1.6000000238419,81.0,35.0,7.5999999046326,0.51999998092651,0.207999992370604,391.0,14.0,25.0,0,8438001443090
369.0,2.2,0.7,74.0,1.0,7.8,0.06,0.024,369.0,-2.0,27.0,2,8411058000447
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8436534204263
900.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,900.0,11.0,35.0,1,8411190045504
421.0,9.3,1.0,76.0,5.9,7.3,1.5,0.6,421.0,12.0,43.0,2,8480010193107
354.0,16.0,0.4,71.0,4.7,11.0,0.0,0.0,354.0,0.0,45.5032693093584,2,8480010120929
350.0,0.60000002384186,0.10000000149012,78.0,0.30000001192093,7.4000000953674,0.019999999552965,0.007999999821186,350.0,0.0,12.0,2,8422410027897
353.0,1.0,0.3,70.0,4.0,14.5,0.02,0.008,353.0,-4.0,60.0,2,8004690057704
83.0,15.5,1.6,11.0,0.1,1.9,0.5,0.2,83.0,2.9960358497069977,62.0,4,8411942770302
367.0,4.0,0.6,69.0,1.0,10.0,0.1,0.04,367.0,-1.0,45.5032693093584,2,8480013164012
347.0,3.0,3.0,53.0,1.5,23.0,0.08,0.032,347.0,1.0,45.5032693093584,2,8058341498521
363.0,1.5,0.2,74.0,4.1,12.0,0.1,0.04,363.0,-4.0,60.0,2,8437013738460
124.0,1.8,0.5,2.9,0.4,24.0,0.57,0.228,124.0,-2.0,79.0,4,8435173008478
395.0,23.0,11.0,37.0,0.8,5.9,0.93,0.372,1648.0,17.0,37.0,1,8480024811806
185.0,5.9,0.7,10.4,0.5,19.6,1.3,0.52,185.0,2.0,79.0,4,8437002695828
365.0,3.5,1.0,67.0,1.6,14.0,0.12,0.048,365.0,-1.0,60.0,2,8410693800726
354.0,1.2,0.3,72.0,3.0,12.0,0.02,0.008,354.0,-1.0,45.5032693093584,2,8435382800733
204.0,5.7,3.3,32.0,14.0,5.8,1.3,0.52,204.0,13.0,43.0,4,8422424420240
359.0,7.26,1.42,53.2,1.05,14.37,0.1,0.04,359.0,0.0,45.5032693093584,2,8436046978096
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,38.0,2,5546904920020
348.0,0.7,0.1,78.0,0.0,6.8,0.0,0.0,348.0,0.0,12.0,2,8426765110907
349.0,0.2,0.1,79.2,0.3,6.4,0.0,0.0,349.0,1.0,45.5032693093584,2,8003802011191
394.0,2.5,1.4,82.0,30.0,7.5,0.37,0.148,394.0,7.0,25.0,0,8480013095279
350.0,3.2,0.8,63.0,3.1,14.0,0.02,0.008,350.0,-6.0,45.5032693093584,2,8007255470949
381.0,12.0,1.0,53.0,6.0,12.0,0.01,0.004,381.0,-5.0,76.0,2,8425402363447
122.0,0.4,0.2,26.0,0.1,2.9,0.01,0.004,122.0,0.0,38.0,4,8480017210838
381.0,12.0,1.0,53.0,6.0,12.0,0.01,0.004,381.0,0.0,76.0,2,2620984009509
335.0,2.5,0.7,76.0,0.7,7.0,0.1,0.04,335.0,0.0,12.0,2,8436568452531
693.0,60.97,9.82,17.29,1.5,18.81,0.18,0.072,693.0,17.0,30.0,1,8414933452102
336.0,1.5,0.2,70.0,0.7,10.5,0.1,0.04,336.0,-1.0,77.0,2,8424818075845
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,45.5032693093584,2,8430807000743
365.0,19.8,10.9,41.0,1.6,5.3,1.0,0.4,365.0,18.0,45.5032693093584,0,8421691315549
376.0,4.3,0.6,69.6,20.6,7.4,0.0,0.0,376.0,4.0,77.0,2,8411933010318
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,7501761805697
372.0,7.0,1.3,58.7,0.7,13.5,0.02,0.008,372.0,0.0,62.0,2,8411303025447
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,77.0,2,8420947602990
348.0,21.0,0.35,69.0,3.5,12.0,6.061229070705468,2.4244916282821873,348.0,2.9960358497069977,45.5032693093584,2,8435173007280
357.0,2.1,0.4,69.0,0.0,8.4,0.55,0.22,357.0,1.0,43.0,2,5021554002741
352.0,2.0,0.5,71.0,2.0,9.0,0.38,0.152,352.0,0.0,99.0,2,8437000623113
339.0,0.5,0.0,76.0,0.0,8.0,0.0,0.0,339.0,0.0,12.0,2,8423086010053
372.0,7.0,1.3,58.7,0.1,13.5,0.02,0.008,372.0,0.0,45.5032693093584,2,8426633000439
358.0,3.4,0.8,71.0,0.5,9.2,0.02,0.008,358.0,-1.0,13.0,2,8412016361822
351.0,6.1,0.5,56.5,2.0,15.0,0.01,0.004,351.0,-6.0,45.5032693093584,2,8435037841586
349.0,1.5,0.3,70.0,2.9,12.0,0.028,0.0112,349.0,-1.0,45.5032693093584,2,8410693014116
368.0,1.4,0.3,75.0,3.7,12.0,0.03,0.012,368.0,-1.0,60.0,2,8026252001000
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,43.0,2,7501411607596
439.0243902439,12.19512195122,2.4390243902439,75.609756097561,29.268292682927,4.8780487804878,1.0365853658537,0.41463414634148,439.0243902439,12.0,25.0,0,16000140929
358.0,0.52,0.14,79.1,2.5,6.5,0.002,0.0008,358.0,0.0,13.0,2,8422584019568
413.0,8.5,8.0,26.0,8.0,19.0,0.10000000149012,0.040000000596048,413.0,13.0,45.5032693093584,1,8410509003303
536.0,42.0,19.0,40.0,7.3,11.0,0.17,0.068,536.0,17.0,45.5032693093584,1,20325879
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,7792170000661
360.0,1.4,0.3,57.0,1.0,27.0,0.01,0.004,360.0,-6.0,45.5032693093584,2,8435173011492
396.0,0.0,0.0,92.0,0.0,5.2,6.0,2.4,396.0,14.0,43.0,2,7790070412454
114.0,0.6,0.0,27.4,10.6,1.4,352.5,141.0,114.0,14.0,34.0,4,38000052200
127.0,0.3,0.1,28.0,0.0,2.7,0.01,0.004,127.0,0.0,45.5032693093584,4,8480000613448
350.0,2.0,0.4,67.0,3.0,12.0,0.0,0.0,350.0,-6.0,45.5032693093584,2,8425652062022
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,40.0,2,777578125021
387.0,2.1,0.4,82.0,0.7,8.7,0.6,0.24,387.0,-1.0,58.0,2,8435037892106
900.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,900.0,12.0,57.0,1,8435037840664
354.0,0.4,0.1,80.4,0.2,6.7,0.013,0.0052,354.0,0.0,22.0,2,8422584013702
354.0,2.0,0.4,70.0,3.6,12.0,0.4,0.16,354.0,0.0,45.5032693093584,2,8410693035128
345.0,2.2,0.4,73.0,1.0,4.7,0.05,0.02,345.0,2.0,89.0,2,8437014376456
419.0,2.0,0.0,90.0,0.0,10.0,0.0,0.0,419.0,0.0,45.5032693093584,2,8423093019032
353.0,1.0,0.0,75.0,3.0,10.0,0.0,0.0,353.0,-1.0,77.0,2,8412628000638
350.0,3.2,0.66,65.9,1.16,12.9,0.0,0.0,350.0,-1.0,79.0,2,8421615022300
352.0,1.3,0.5,73.0,2.3,12.0,0.3,0.12,352.0,0.0,99.0,2,8437012228085
383.0,1.91,0.33,79.47,0.73,12.2,0.11,0.044,383.0,-1.0,45.5032693093584,2,8414741001011
349.0,1.5,0.3,70.0,2.9,12.0,0.03,0.012,349.0,-1.0,45.5032693093584,2,8414892357630
160.0,2.5,1.5,32.0,12.0,3.0,350.0,140.0,160.0,14.0,25.0,4,7501008022764
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,62.0,2,8718452337965
339.2182325527606,1.7,0.4,12.0,7.4,2.4,0.4,0.16,324.0,-6.0,71.0,4,8480010194777
97.0,5.0,3.0,12.0,6.0,1.0,0.045,0.018,97.0,17.0,48.0,4,7503023769433
349.0,0.57,0.12,78.9,0.22,5.8,0.001,0.0004,1460.0,-1.0,12.0,2,8431876081527
418.0,8.1,1.2,70.2,1.3,14.2,1.0,0.4,418.0,5.0,45.5032693093584,2,76601415
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,62.0,2,8437007007251
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,57.0,2,8428159111798
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,4413561031554
344.0,1.0,0.2,75.0,0.5,7.6,0.07,0.028,344.0,-2.0,12.0,2,8480010189667
352.0,0.7,0.0,79.4,0.0,6.4,0.0,0.0,352.0,1.0,12.0,2,8412305222117
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,45.5032693093584,2,8480010112214
352.0,1.06,0.52,79.8,0.24,5.91,0.008,0.0032,352.0,1.0,45.5032693093584,2,8847100981868
361.0,1.9,0.5,77.4,1.2,7.5,0.02,0.008,361.0,-5.0,32.0,2,8436545621639
375.0,1.0,0.2,81.3,2.7,8.4,2.0,0.8,375.0,12.0,40.0,2,8436012945169
391.0,3.4,0.5,78.4,24.3,8.5,0.0,0.0,391.0,4.0,79.0,0,23076617
321.0,0.9,0.2,70.0,0.0,7.1,0.01,0.004,1360.0,-2.0,12.0,2,8414807500021
451.0,14.0,1.4,70.0,19.0,8.4,0.64,0.256,451.0,7.0,25.0,0,4021234101345
340.0,1.2,0.5,72.0,3.5,12.0,0.0,0.0,340.0,-1.0,45.5032693093584,2,8413286000701
420.0,8.7,0.7,77.0,1.7,7.1,2.2,0.88,420.0,12.0,43.0,2,8480010193121
359.0,1.2,0.2,79.0,0.5,7.0,0.0,0.0,359.0,0.0,12.0,2,8422823050017
354.0,2.4,0.5,75.9,1.1,7.6,0.019,0.0076,354.0,0.0,12.0,2,8422584011029
349.0,1.0,0.0,70.0,3.0,12.0,0.0,0.0,349.0,-1.0,45.5032693093584,2,8410693414138
340.0,1.5,0.5,72.0,3.5,12.0,0.0,0.0,340.0,-1.0,45.5032693093584,2,8413286000374
48.0,0.7,0.1,8.5,5.5,1.6,0.03,0.012,48.0,1.0,67.0,4,8423352167030
382.0,1.9,0.9,84.0,17.0,6.3,0.65,0.26,382.0,3.0,25.0,2,5059319000916
362.0,1.5,0.3,73.2,3.0,12.5,0.1,0.04,362.0,-1.0,45.5032693093584,2,20499945
615.0,54.0,8.9,2.2,1.0,23.0,0.03,0.012,615.0,15.0,26.0,1,5593897
387.0,4.4,0.7,73.0,0.3,8.6,0.08,0.032,387.0,-1.0,45.5032693093584,2,8412229000143
374.0,2.65,0.42,72.0,24.8,10.44,0.05,0.02,374.0,4.0,45.5032693093584,0,8435382809705
388.0,0.5,0.1,87.3,0.1,8.2,0.0,0.0,388.0,-1.0,-2.0,2,8436551864945
361.0,3.9,0.0,69.6,0.6,6.9,5.0,2.0,361.0,14.0,75.0,2,8412427000037
344.0,2.0,0.5,68.0,3.5,12.0,0.025,0.01,344.0,-1.0,45.5032693093584,2,8410361000212
387.0,3.0,0.5,81.5,25.0,8.0,0.6,0.24,387.0,11.0,25.0,0,8426633170019
51.0,1.1,0.1,10.1,7.2,0.5,0.08,0.032,51.0,1.0,85.0,4,4038375025102
382.0,7.0,1.4,65.6,0.8,13.7,0.01,0.004,382.0,0.0,45.5032693093584,2,8436015596511
352.0,0.5,0.14,76.35,0.0,6.5,0.001,0.0004,352.0,0.0,7.0,2,8436012944483
353.0,7.7,1.0,50.0,3.2,14.0,0.0,0.0,353.0,-1.0,18.0,2,8420535010312
159.0,2.3,0.4,31.0,0.0,3.4,1.0,0.4,159.0,3.0,-2.0,4,8410416008859
365.0,2.0999999046326,0.40999999642372,73.900001525879,3.9000000953674,10.300000190735,0.31000000238419,0.124000000953676,365.0,0.0,45.5032693093584,2,8413259000479
501.0,24.0,15.0,64.0,33.0,6.5,0.06,0.024,2098.0,22.0,43.0,0,8431876276275
406.0,34.0,8.9,7.0,0.1,20.0,0.085,0.034,406.0,13.0,44.0,1,8414606404841
344.0,1.0,0.2,71.0,13.5,10.6,1.9,0.76,344.0,14.0,43.0,0,8414807547088
425.0,18.0,3.5,58.0,46.8,5.7,0.66,0.264,425.0,20.0,45.5032693093584,0,5000221604051
296.0,20.0,2.5,19.0,1.6,7.9,1.5,0.6,296.0,11.0,79.0,4,8436033361757
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8480017118349
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,8480017047168
385.0,1.1,0.2,83.0,35.0,9.0,0.01,0.004,385.0,11.0,25.0,0,8430094056782
412.0,5.1,1.8,53.0,2.0,32.0,0.29,0.116,412.0,2.0,45.5032693093584,2,5600499561782
481.0,24.2,19.3,65.2,4.8,6.2,0.5,0.2,481.0,17.0,57.0,1,8008620006909
343.0,1.7,0.3,71.0,0.4,9.1,0.01,0.004,343.0,-1.0,79.0,2,8436542192453
342.0,1.3,0.3,71.0,2.0,13.0,0.07,0.028,342.0,-4.0,45.5032693093584,2,8436551860084
469.0,21.0,3.0,59.0,24.0,8.0,0.15,0.06,469.0,12.0,45.5032693093584,0,8032454070706
291.0,11.0,6.7,43.0,19.0,5.8,0.68,0.272,291.0,16.0,45.5032693093584,0,3663219004770
362.0,7.0,1.2,62.3,1.0,12.5,0.0,0.0,362.0,0.0,45.5032693093584,2,655222218704
265.0,5.9,2.3,40.7,2.0,11.2,1.8,0.72,265.0,10.0,45.5032693093584,2,8021228410206
343.0,0.5,0.1,77.0,0.5,8.4,0.01,0.004,1457.0,-1.0,45.5032693093584,2,8480000091208
365.0,2.1,0.4,75.0,2.9,9.2,0.25,0.1,365.0,0.0,77.0,2,8437000623410
372.0,6.3,0.0,63.0,3.0,15.0,0.0,0.0,372.0,-1.0,18.0,2,8425402005279
370.0,2.6,0.5,77.0,1.5,8.0,0.01,0.004,370.0,0.0,45.5032693093584,2,7613038181189
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,22.0,2,7500463463075
344.0,0.6,0.1,78.0,0.5,6.6,0.01,0.004,344.0,0.0,12.0,2,3414000050373
141.0,29.0,2.7,25.1,8.13,17.61,0.06,0.024,584.0,-1.0,44.0,2,8422584091199
357.0,2.5,0.5,66.0,3.7,12.5,0.01,0.004,357.0,-1.0,45.5032693093584,2,8436547642236
340.0,0.8,0.0,78.0,0.5,7.0,0.0,0.0,340.0,0.0,66.0,2,7790580402747
81.0,2.5,0.6,12.0,1.3,2.5,345.0,138.0,339.0,-2.0,86.0,4,7790580980009
399.0,0.5,0.1,90.0,0.02,8.2,0.002,0.0008,399.0,-1.0,12.0,2,8018370004841
357.0,3.2,0.7,72.0,1.6,9.2,1.1,0.44,357.0,3.0,45.5032693093584,2,8410692102067
381.0,1.1,0.2,82.9,47.6,7.8,0.01,0.004,381.0,14.0,25.0,0,8414606366019
353.0,0.2,0.01,81.1,0.3,7.2,0.0,0.0,353.0,0.0,7.0,2,8411495115131
475.0,19.3,11.2,66.8,24.6,7.5,0.01,0.004,475.0,20.0,58.0,0,8435037840824
352.0,2.0,0.1,71.0,1.2,9.0,0.38,0.152,352.0,-5.0,77.0,2,8422823120017
374.0,7.5,1.95,60.7,1.29,16.0,11.4,4.56,374.0,15.0,45.5032693093584,2,8195619031087
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,45.5032693093584,2,8430807000750
354.0,2.2,0.0,70.0,3.0,12.0,0.0,0.0,354.0,-1.0,45.5032693093584,2,8016225574433
343.0,1.7000000476837,0.30000001192093,56.0,2.2000000476837,23.0,0.0099999997764826,0.003999999910593,343.0,-6.0,45.5032693093584,2,8435037893059
344.0,2.0,0.5,68.0,3.5,12.0,0.025,0.01,344.0,-1.0,45.5032693093584,2,8435382801686
358.0,5.4,2.2,70.0,2.3,6.6,6.2,2.48,1514.0,2.9960358497069977,51.0,2,8851876001033
344.0,2.0,0.5,68.0,3.5,12.0,0.025,0.01,344.0,-4.0,60.0,2,8480013091189
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,45.5032693093584,2,8480013091134
329.0,1.0,0.4,67.0,1.8,11.2,0.01,0.004,329.0,-4.0,79.0,2,3273120029658
374.0,7.5,1.95,63.7,1.29,13.0,0.01,0.004,374.0,0.0,45.5032693093584,2,8491366274754
